matchDay;match_name;team;score;period;periodMinute;periodSecond;OffensiveIndex;weight;xml_idevent_oi;oiTypeName;oiEventName
24;INTER-MILAN;MILAN;0;2;29;7;27.8;10;ATT06022022102418;play;Goal Opportunity
24;INTER-MILAN;MILAN;1;2;29;7;27.8;0;RTF06022022102535;goal;Goal
24;INTER-MILAN;INTER;1;2;31;46;48.3;0.6;PIF06022022102626;play;Lateral Free Kicks
24;INTER-MILAN;INTER;1;2;31;46;48.5;0.2;PIF06022022102626;free kick;Free Kicks came into the box
24;INTER-MILAN;MILAN;1;2;32;57;31.8;4;ATT06022022102820;play;Promising Actions
24;INTER-MILAN;MILAN;2;2;32;57;31.8;0;RTF06022022102838;goal;Goal
24;INTER-MILAN;INTER;1;2;35;28;48.7;0.2;CRF06022022103009;play;Cross
24;INTER-MILAN;INTER;1;2;41;17;48.9;0.2;PIF06022022103434;free kick;Free Kicks came into the box
24;INTER-MILAN;INTER;1;2;46;20;49.1;0.2;CRF06022022103632;play;Cross
24;INTER-MILAN;INTER;1;2;46;51;49.7;0.6;PIF06022022103728;play;Corner
24;INTER-MILAN;INTER;1;2;46;51;49.9;0.2;PIF06022022103728;free kick;Free Kicks came into the box
24;INTER-MILAN;INTER;1;2;46;51;50.1;0.2;CRF06022022103743;free kick;Cross
24;INTER-MILAN;INTER;1;2;48;11;50.7;0.6;PIF06022022103816;play;Lateral Free Kicks
24;INTER-MILAN;INTER;1;2;48;11;50.9;0.2;PIF06022022103816;free kick;Free Kicks came into the box
24;INTER-MILAN;INTER;1;2;51;0;51.1;0.2;PIF06022022104010;free kick;Free Kicks came into the box
24;FIORENTINA-LAZIO;FIORENTINA;0;1;4;28;0.6;0.6;PIF06022022102720;play;Corner
24;FIORENTINA-LAZIO;FIORENTINA;0;1;4;28;0.8;0.2;PIF06022022102720;free kick;Free Kicks came into the box
24;FIORENTINA-LAZIO;FIORENTINA;0;1;4;30;1;0.2;CRF06022022102733;free kick;Cross
24;FIORENTINA-LAZIO;LAZIO;0;1;6;44;0.2;0.2;PLF06022022103000;free kick;Cross
24;FIORENTINA-LAZIO;LAZIO;0;1;6;47;0.4;0.2;PIF06022022103032;free kick;Free Kicks came into the box
24;FIORENTINA-LAZIO;FIORENTINA;0;1;8;54;1.2;0.2;CRF06022022103157;play;Cross
24;FIORENTINA-LAZIO;FIORENTINA;0;1;13;42;1.4;0.2;PLF06022022103550;play;Cross
24;FIORENTINA-LAZIO;FIORENTINA;0;1;19;16;11.4;10;ATT06022022104153;play;Goal Opportunity
24;FIORENTINA-LAZIO;LAZIO;0;1;21;32;1.1;0.7;TIF06022022104327;play;Shots Outside the Box
24;FIORENTINA-LAZIO;FIORENTINA;0;1;26;13;15.4;4;ATT06022022104714;play;Promising Actions
24;FIORENTINA-LAZIO;FIORENTINA;0;1;27;37;16;0.6;PIF06022022104907;play;Lateral Free Kicks
24;FIORENTINA-LAZIO;FIORENTINA;0;1;27;37;16.2;0.2;PIF06022022104907;free kick;Free Kicks came into the box
24;FIORENTINA-LAZIO;FIORENTINA;0;1;27;41;16.9;0.7;TIF06022022104916;free kick;Shots Outside the Box
24;FIORENTINA-LAZIO;FIORENTINA;0;1;32;25;17.1;0.2;CRF06022022105352;play;Cross
24;FIORENTINA-LAZIO;FIORENTINA;0;1;33;56;17.7;0.6;PIF06022022105542;play;Corner
24;FIORENTINA-LAZIO;FIORENTINA;0;1;33;56;17.9;0.2;PIF06022022105542;free kick;Free Kicks came into the box
24;FIORENTINA-LAZIO;LAZIO;0;1;33;56;5.1;4;ATT06022022105706;play;Promising Actions
24;FIORENTINA-LAZIO;LAZIO;0;1;34;55;5.7;0.6;PIF06022022105744;play;Corner
24;FIORENTINA-LAZIO;LAZIO;0;1;34;55;5.9;0.2;PIF06022022105744;free kick;Free Kicks came into the box
24;FIORENTINA-LAZIO;LAZIO;0;1;34;58;6.1;0.2;CRF06022022105800;free kick;Cross
24;FIORENTINA-LAZIO;LAZIO;0;1;35;43;6.7;0.6;PIF06022022105831;play;Corner
24;FIORENTINA-LAZIO;LAZIO;0;1;35;43;16.7;10;PIF06022022105831;free kick;Goal Opportunity
24;FIORENTINA-LAZIO;LAZIO;0;1;37;29;20.7;4;ATT06022022110229;play;Promising Actions
24;FIORENTINA-LAZIO;LAZIO;0;1;38;33;21.3;0.6;PIF06022022110318;play;Corner
24;FIORENTINA-LAZIO;LAZIO;0;1;38;33;21.5;0.2;PIF06022022110318;free kick;Free Kicks came into the box
24;FIORENTINA-LAZIO;FIORENTINA;0;1;40;28;18.1;0.2;CRF06022022110428;free kick;Cross
24;FIORENTINA-LAZIO;FIORENTINA;0;1;41;5;18.3;0.2;CRF06022022110520;play;Cross
24;FIORENTINA-LAZIO;FIORENTINA;0;1;41;11;18.5;0.2;CRF06022022110534;play;Cross
24;FIORENTINA-LAZIO;LAZIO;0;1;43;58;22.2;0.7;TIF06022022110828;play;Shots Outside the Box
24;FIORENTINA-LAZIO;LAZIO;0;1;44;50;26.2;4;ATT06022022111126;play;Promising Actions
24;FIORENTINA-LAZIO;FIORENTINA;0;1;45;33;18.7;0.2;CRF06022022111157;play;Cross
24;FIORENTINA-LAZIO;LAZIO;0;2;1;20;26.4;0.2;CRF06022022111555;free kick;Cross
24;FIORENTINA-LAZIO;FIORENTINA;0;2;3;54;19.4;0.7;TIF06022022111711;play;Shots Outside the Box
24;FIORENTINA-LAZIO;LAZIO;0;2;5;10;36.4;10;PIF06022022111953;free kick;Goal Opportunity
24;FIORENTINA-LAZIO;FIORENTINA;0;2;6;9;19.6;0.2;CRF06022022112109;play;Cross
24;FIORENTINA-LAZIO;LAZIO;0;2;6;55;46.4;10;ATT06022022112311;play;Goal Opportunity
24;FIORENTINA-LAZIO;LAZIO;1;2;6;55;46.4;0;RTF06022022112329;goal;Goal
24;FIORENTINA-LAZIO;FIORENTINA;0;2;9;11;19.8;0.2;PIF1644215244744-9;free kick;Free Kicks came into the box
24;FIORENTINA-LAZIO;LAZIO;1;2;14;21;46.6;0.2;PIF06022022112812;free kick;Free Kicks came into the box
24;FIORENTINA-LAZIO;FIORENTINA;0;2;16;24;20;0.2;CRF06022022112914;play;Cross
24;FIORENTINA-LAZIO;LAZIO;1;2;17;8;46.8;0.2;CRF06022022113009;play;Cross
24;FIORENTINA-LAZIO;FIORENTINA;0;2;24;32;20.7;0.7;TIF06022022113414;play;Shots Outside the Box
24;FIORENTINA-LAZIO;LAZIO;2;2;25;1;46.8;0;RTF06022022113601;goal;Goal
24;FIORENTINA-LAZIO;LAZIO;2;2;25;1;56.8;10;ATT06022022113545;play;Goal Opportunity
24;FIORENTINA-LAZIO;FIORENTINA;0;2;27;55;20.9;0.2;CRF06022022113838;play;Cross
24;FIORENTINA-LAZIO;FIORENTINA;0;2;28;2;21.1;0.2;CRF06022022113854;play;Cross
24;FIORENTINA-LAZIO;FIORENTINA;0;2;29;26;21.3;0.2;CRF06022022114217;play;Cross
24;FIORENTINA-LAZIO;FIORENTINA;0;2;29;41;21.9;0.6;PIF06022022114256;play;Corner
24;FIORENTINA-LAZIO;FIORENTINA;0;2;29;41;22.1;0.2;PIF06022022114256;free kick;Free Kicks came into the box
24;FIORENTINA-LAZIO;FIORENTINA;0;2;29;44;24.2;2.1;TIF06022022114322;free kick;Heades Dot in the Box
24;FIORENTINA-LAZIO;FIORENTINA;0;2;34;12;24.8;0.6;PIF06022022114648;play;Corner
24;FIORENTINA-LAZIO;FIORENTINA;0;2;34;12;25;0.2;PIF06022022114648;free kick;Free Kicks came into the box
24;FIORENTINA-LAZIO;FIORENTINA;0;2;34;15;27.1;2.1;TIF06022022114715;free kick;Heades Dot in the Box
24;FIORENTINA-LAZIO;LAZIO;2;2;35;19;66.8;10;ATT06022022115109;play;Goal Opportunity
24;FIORENTINA-LAZIO;LAZIO;3;2;35;19;66.8;0;RTF06022022115138;goal;Goal
24;FIORENTINA-LAZIO;FIORENTINA;0;2;38;53;27.3;0.2;CRF06022022115334;play;Cross
24;FIORENTINA-LAZIO;FIORENTINA;0;2;38;54;28.6;1.3;TIF06022022115337;play;Shots Inside the Box
24;FIORENTINA-LAZIO;LAZIO;3;2;42;31;76.8;10;ATT06022022115847;play;Goal Opportunity
24;FIORENTINA-LAZIO;FIORENTINA;0;2;44;9;28.8;0.2;CRF06022022115943;play;Cross
24;ATALANTA-CAGLIARI;ATALANTA;0;1;6;34;0.7;0.7;TIF06022022123858;play;Shots Outside the Box
24;ATALANTA-CAGLIARI;ATALANTA;0;1;8;37;1.4;0.7;TIF06022022124131;play;Shots Outside the Box
24;ATALANTA-CAGLIARI;ATALANTA;0;1;9;32;1.6;0.2;CRF06022022124213;play;Cross
24;ATALANTA-CAGLIARI;ATALANTA;0;1;10;49;5.6;4;ATT06022022124412;play;Promising Actions
24;ATALANTA-CAGLIARI;ATALANTA;0;1;20;13;5.8;0.2;CRF06022022125255;free kick;Cross
24;ATALANTA-CAGLIARI;ATALANTA;0;1;20;19;6.4;0.6;PIF06022022125259;play;Corner
24;ATALANTA-CAGLIARI;CAGLIARI;0;1;21;23;0.2;0.2;CRF06022022125425;free kick;Cross
24;ATALANTA-CAGLIARI;ATALANTA;0;1;22;50;6.6;0.2;CRF06022022125547;play;Cross
24;ATALANTA-CAGLIARI;ATALANTA;0;1;23;2;6.8;0.2;CRF06022022125611;play;Cross
24;ATALANTA-CAGLIARI;CAGLIARI;0;1;25;58;0.4;0.2;PLF06022022125831;play;Cross
24;ATALANTA-CAGLIARI;ATALANTA;0;1;28;4;8.1;1.3;TIF06022022130045;free kick;Shots Inside the Box
24;ATALANTA-CAGLIARI;ATALANTA;0;1;28;10;12.1;4;ATT06022022130124;play;Promising Actions
24;ATALANTA-CAGLIARI;CAGLIARI;0;1;29;14;0.6;0.2;CRF06022022130247;free kick;Cross
24;ATALANTA-CAGLIARI;ATALANTA;0;1;31;40;12.3;0.2;CRF06022022130506;play;Cross
24;ATALANTA-CAGLIARI;ATALANTA;0;1;32;3;16.3;4;ATT06022022130656;play;Promising Actions
24;ATALANTA-CAGLIARI;CAGLIARI;0;1;36;39;1.3;0.7;TIF06022022130932;play;Shots Outside the Box
24;ATALANTA-CAGLIARI;ATALANTA;0;1;37;47;16.5;0.2;CRF06022022131034;free kick;Cross
24;ATALANTA-CAGLIARI;ATALANTA;0;1;41;41;17.8;1.3;TIF06022022131454;play;Shots Inside the Box
24;ATALANTA-CAGLIARI;ATALANTA;0;1;44;18;19.6;1.8;PIF06022022131641;play;Central Free Kicks
24;ATALANTA-CAGLIARI;ATALANTA;0;2;0;32;23.6;4;ATT06022022133601;play;Promising Actions
24;ATALANTA-CAGLIARI;ATALANTA;0;2;2;56;27.6;4;ATT06022022133902;play;Promising Actions
24;ATALANTA-CAGLIARI;ATALANTA;0;2;3;38;28.2;0.6;PIF06022022134410;play;Corner
24;ATALANTA-CAGLIARI;ATALANTA;0;2;3;38;28.4;0.2;PIF06022022134410;free kick;Free Kicks came into the box
24;ATALANTA-CAGLIARI;CAGLIARI;0;2;4;12;11.3;10;ATT06022022134111;play;Goal Opportunity
24;ATALANTA-CAGLIARI;CAGLIARI;1;2;4;12;11.3;0;RTF06022022134129;goal;Goal
24;ATALANTA-CAGLIARI;CAGLIARI;1;2;6;57;15.3;4;ATT06022022134251;play;Promising Actions
24;ATALANTA-CAGLIARI;CAGLIARI;1;2;10;2;17.1;1.8;PIF06022022134526;play;Central Free Kicks
24;ATALANTA-CAGLIARI;CAGLIARI;1;2;10;3;17.8;0.7;TIF06022022134451;free kick;Shots Outside the Box
24;ATALANTA-CAGLIARI;CAGLIARI;1;2;10;44;18.4;0.6;PIF06022022134605;play;Corner
24;ATALANTA-CAGLIARI;CAGLIARI;1;2;10;44;18.6;0.2;PIF06022022134605;free kick;Free Kicks came into the box
24;ATALANTA-CAGLIARI;CAGLIARI;1;2;16;12;18.8;0.2;PIF06022022135131;free kick;Free Kicks came into the box
24;ATALANTA-CAGLIARI;ATALANTA;0;2;18;8;28.6;0.2;PLF06022022135319;free kick;Cross
24;ATALANTA-CAGLIARI;ATALANTA;0;2;18;8;29.2;0.6;PIF06022022135442;play;Lateral Free Kicks
24;ATALANTA-CAGLIARI;ATALANTA;0;2;18;12;29.9;0.7;TIF06022022135334;free kick;Shots Outside the Box
24;ATALANTA-CAGLIARI;ATALANTA;0;2;18;30;30.5;0.6;PIF06022022135551;play;Corner
24;ATALANTA-CAGLIARI;ATALANTA;0;2;18;30;40.5;10;PIF06022022135551;free kick;Goal Opportunity
24;ATALANTA-CAGLIARI;ATALANTA;1;2;18;30;40.5;0;RTF06022022135619;goal;Goal
24;ATALANTA-CAGLIARI;ATALANTA;1;2;20;10;40.7;0.2;PLF06022022135853;play;Cross
24;ATALANTA-CAGLIARI;CAGLIARI;1;2;22;4;28.8;10;ATT06022022135802;play;Goal Opportunity
24;ATALANTA-CAGLIARI;CAGLIARI;2;2;22;4;28.8;0;RTF06022022135816;goal;Goal
24;ATALANTA-CAGLIARI;ATALANTA;1;2;27;27;40.9;0.2;CRF06022022140332;play;Cross
24;ATALANTA-CAGLIARI;ATALANTA;1;2;27;41;41.1;0.2;CRF06022022140435;free kick;Cross
24;ATALANTA-CAGLIARI;ATALANTA;1;2;31;5;41.3;0.2;CRF06022022140747;play;Cross
24;ATALANTA-CAGLIARI;CAGLIARI;2;2;34;49;29.5;0.7;TIF06022022141027;free kick;Shots Outside the Box
24;ATALANTA-CAGLIARI;ATALANTA;1;2;40;53;41.5;0.2;CRF06022022141549;play;Cross
24;ATALANTA-CAGLIARI;CAGLIARI;2;2;45;47;33.5;4;ATT06022022142206;play;Promising Actions
24;ATALANTA-CAGLIARI;ATALANTA;1;2;49;56;41.7;0.2;CRF06022022142451;play;Cross
24;ATALANTA-CAGLIARI;CAGLIARI;2;2;51;0;37.5;4;ATT06022022142704;play;Promising Actions
24;BOLOGNA-EMPOLI;EMPOLI;0;1;7;36;10;10;ATT06022022172256;play;Goal Opportunity
24;BOLOGNA-EMPOLI;EMPOLI;0;1;8;20;10.6;0.6;PIF06022022172331;play;Corner
24;BOLOGNA-EMPOLI;EMPOLI;0;1;8;20;10.8;0.2;PIF06022022172331;free kick;Free Kicks came into the box
24;BOLOGNA-EMPOLI;EMPOLI;0;1;8;23;12.1;1.3;TIF06022022172357;free kick;Shots Inside the Box
24;BOLOGNA-EMPOLI;EMPOLI;0;1;9;35;12.3;0.2;CRF06022022172609;play;Cross
24;BOLOGNA-EMPOLI;EMPOLI;0;1;9;49;13;0.7;TIF06022022172637;play;Shots Outside the Box
24;BOLOGNA-EMPOLI;BOLOGNA;0;1;11;27;0.2;0.2;PLF06022022173239;play;Cross
24;BOLOGNA-EMPOLI;BOLOGNA;0;1;16;7;0.4;0.2;PIF06022022174200;free kick;Free Kicks came into the box
24;BOLOGNA-EMPOLI;BOLOGNA;0;1;19;23;0.6;0.2;CRF06022022174536;free kick;Cross
24;BOLOGNA-EMPOLI;BOLOGNA;0;1;22;31;0.8;0.2;PIF06022022174815;free kick;Free Kicks came into the box
24;BOLOGNA-EMPOLI;BOLOGNA;0;1;27;47;10.8;10;ATT06022022175259;play;Goal Opportunity
24;BOLOGNA-EMPOLI;BOLOGNA;0;1;28;24;11.4;0.6;PIF06022022175329;play;Corner
24;BOLOGNA-EMPOLI;EMPOLI;0;1;29;22;13.7;0.7;TIF06022022175423;play;Shots Outside the Box
24;BOLOGNA-EMPOLI;BOLOGNA;0;1;31;37;11.6;0.2;CRF06022022175716;play;Cross
24;BOLOGNA-EMPOLI;BOLOGNA;0;1;31;43;11.8;0.2;PLF06022022175718;play;Cross
24;BOLOGNA-EMPOLI;BOLOGNA;0;1;31;43;13.1;1.3;TIF06022022175735;play;Shots Inside the Box
24;BOLOGNA-EMPOLI;EMPOLI;0;1;32;48;15;1.3;TIF06022022175926;play;Shots Inside the Box
24;BOLOGNA-EMPOLI;BOLOGNA;0;1;34;0;13.3;0.2;CRF06022022180132;play;Cross
24;BOLOGNA-EMPOLI;BOLOGNA;0;1;35;8;14;0.7;TIF06022022180306;play;Shots Outside the Box
24;BOLOGNA-EMPOLI;EMPOLI;0;1;36;36;15.2;0.2;CRF06022022180516;play;Cross
24;BOLOGNA-EMPOLI;BOLOGNA;0;1;37;13;18;4;ATT06022022180647;play;Promising Actions
24;BOLOGNA-EMPOLI;EMPOLI;0;1;37;39;25.2;10;ATT06022022180820;play;Goal Opportunity
24;BOLOGNA-EMPOLI;BOLOGNA;0;1;40;6;18.7;0.7;TIF06022022181733;play;Shots Outside the Box
24;BOLOGNA-EMPOLI;EMPOLI;0;1;42;26;29.2;4;ATT06022022182104;play;Promising Actions
24;BOLOGNA-EMPOLI;BOLOGNA;0;1;43;17;18.9;0.2;CRF06022022182203;play;Cross
24;BOLOGNA-EMPOLI;EMPOLI;0;2;1;18;29.8;0.6;PIF06022022183050;play;Corner
24;BOLOGNA-EMPOLI;EMPOLI;0;2;1;18;30;0.2;PIF06022022183050;free kick;Free Kicks came into the box
24;BOLOGNA-EMPOLI;BOLOGNA;0;2;2;9;19.1;0.2;CRF06022022183155;play;Cross
24;BOLOGNA-EMPOLI;EMPOLI;0;2;5;46;30.2;0.2;CRF06022022183432;play;Cross
24;BOLOGNA-EMPOLI;BOLOGNA;0;2;6;29;19.8;0.7;TIF06022022183617;play;Shots Outside the Box
24;BOLOGNA-EMPOLI;EMPOLI;0;2;7;31;30.4;0.2;CRF06022022183845;play;Cross
24;BOLOGNA-EMPOLI;BOLOGNA;0;2;10;30;20;0.2;CRF06022022184127;play;Cross
24;BOLOGNA-EMPOLI;EMPOLI;0;2;10;56;31.1;0.7;TIF06022022184200;play;Shots Outside the Box
24;BOLOGNA-EMPOLI;EMPOLI;0;2;11;24;31.7;0.6;PIF06022022184254;play;Corner
24;BOLOGNA-EMPOLI;EMPOLI;0;2;11;24;31.9;0.2;PIF06022022184254;free kick;Free Kicks came into the box
24;BOLOGNA-EMPOLI;BOLOGNA;0;2;14;18;20.6;0.6;PIF06022022184515;play;Lateral Free Kicks
24;BOLOGNA-EMPOLI;BOLOGNA;0;2;14;18;20.8;0.2;PIF06022022184515;free kick;Free Kicks came into the box
24;BOLOGNA-EMPOLI;EMPOLI;0;2;17;38;32.1;0.2;CRF06022022191335;play;Cross
24;BOLOGNA-EMPOLI;BOLOGNA;0;2;21;31;21;0.2;CRF06022022191524;play;Cross
24;BOLOGNA-EMPOLI;EMPOLI;0;2;21;46;32.8;0.7;TIF06022022191548;play;Shots Outside the Box
24;BOLOGNA-EMPOLI;EMPOLI;0;2;22;26;33.4;0.6;PIF06022022191658;play;Corner
24;BOLOGNA-EMPOLI;EMPOLI;0;2;22;26;33.6;0.2;PIF06022022191658;free kick;Free Kicks came into the box
24;BOLOGNA-EMPOLI;EMPOLI;0;2;22;47;43.6;10;ATT06022022191841;play;Goal Opportunity
24;BOLOGNA-EMPOLI;BOLOGNA;0;2;26;21;21.2;0.2;PLF06022022192229;play;Cross
24;BOLOGNA-EMPOLI;BOLOGNA;0;2;26;28;21.4;0.2;PLF06022022192242;play;Cross
24;BOLOGNA-EMPOLI;BOLOGNA;0;2;27;22;21.6;0.2;CRF06022022192413;play;Cross
24;BOLOGNA-EMPOLI;BOLOGNA;0;2;27;39;21.8;0.2;CRF06022022192436;play;Cross
24;BOLOGNA-EMPOLI;BOLOGNA;0;2;28;12;22.4;0.6;PIF06022022192611;play;Corner
24;BOLOGNA-EMPOLI;BOLOGNA;0;2;28;12;22.6;0.2;PIF06022022192611;free kick;Free Kicks came into the box
24;BOLOGNA-EMPOLI;BOLOGNA;0;2;28;46;22.8;0.2;CRF06022022192649;free kick;Cross
24;BOLOGNA-EMPOLI;BOLOGNA;0;2;28;56;23.4;0.6;PIF06022022192633;play;Corner
24;BOLOGNA-EMPOLI;EMPOLI;0;2;29;43;47.6;4;ATT06022022192856;play;Promising Actions
24;BOLOGNA-EMPOLI;EMPOLI;0;2;30;11;48.3;0.7;TIF06022022192925;free kick;Shots Outside the Box
24;BOLOGNA-EMPOLI;BOLOGNA;0;2;31;44;24.7;1.3;TIF06022022193122;play;Shots Inside the Box
24;BOLOGNA-EMPOLI;EMPOLI;0;2;37;9;52.3;4;ATT06022022193627;play;Promising Actions
24;BOLOGNA-EMPOLI;BOLOGNA;0;2;37;53;24.9;0.2;CRF06022022193704;free kick;Cross
24;BOLOGNA-EMPOLI;EMPOLI;0;2;38;22;52.5;0.2;CRF06022022193733;play;Cross
24;BOLOGNA-EMPOLI;EMPOLI;0;2;38;39;52.7;0.2;CRF06022022193758;play;Cross
24;BOLOGNA-EMPOLI;BOLOGNA;0;2;40;41;25.6;0.7;TIF06022022193953;play;Shots Outside the Box
24;BOLOGNA-EMPOLI;EMPOLI;0;2;41;3;56.7;4;ATT06022022194228;play;Promising Actions
24;BOLOGNA-EMPOLI;EMPOLI;0;2;43;26;57.3;0.6;PIF06022022194444;play;Corner
24;BOLOGNA-EMPOLI;EMPOLI;0;2;43;26;57.5;0.2;PIF06022022194444;free kick;Free Kicks came into the box
24;BOLOGNA-EMPOLI;BOLOGNA;0;2;44;59;26.2;0.6;PIF06022022194603;play;Lateral Free Kicks
24;BOLOGNA-EMPOLI;BOLOGNA;0;2;44;59;26.4;0.2;PIF06022022194603;free kick;Free Kicks came into the box
24;BOLOGNA-EMPOLI;BOLOGNA;0;2;46;26;27.7;1.3;TIF06022022194715;play;Shots Inside the Box
24;BOLOGNA-EMPOLI;BOLOGNA;0;2;48;45;28.4;0.7;TIF06022022195029;play;Shots Outside the Box
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;1;0;55;0.6;0.6;PIF06022022174125;play;Corner
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;1;0;55;0.8;0.2;PIF06022022174125;free kick;Free Kicks came into the box
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;1;1;19;1.4;0.6;PIF06022022174147;play;Corner
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;1;1;19;1.6;0.2;PIF06022022174147;free kick;Free Kicks came into the box
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;1;1;51;1.8;0.2;PIF1644215718948-19;free kick;Free Kicks came into the box
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;1;2;26;2;0.2;CRF06022022174237;play;Cross
24;SAMPDORIA-SASSUOLO;SAMPDORIA;0;1;4;24;0.2;0.2;CRF06022022174429;play;Cross
24;SAMPDORIA-SASSUOLO;SAMPDORIA;0;1;4;55;0.8;0.6;PIF06022022174448;play;Corner
24;SAMPDORIA-SASSUOLO;SAMPDORIA;0;1;4;55;10.8;10;PIF06022022174448;free kick;Goal Opportunity
24;SAMPDORIA-SASSUOLO;SAMPDORIA;1;1;4;55;10.8;0;RTF06022022174546;goal;Goal
24;SAMPDORIA-SASSUOLO;SAMPDORIA;1;1;6;56;20.8;10;ATT06022022174854;play;Goal Opportunity
24;SAMPDORIA-SASSUOLO;SAMPDORIA;2;1;6;56;20.8;0;RTF06022022174936;goal;Goal
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;1;13;32;2.2;0.2;CRF06022022175303;play;Cross
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;1;14;22;2.8;0.6;PIF06022022175342;play;Corner
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;1;14;22;12.8;10;PIF06022022175342;free kick;Goal Opportunity
24;SAMPDORIA-SASSUOLO;SAMPDORIA;2;1;16;51;24.8;4;ATT06022022180014;play;Promising Actions
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;1;17;3;13.4;0.6;PIF06022022175822;play;Corner
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;1;17;3;13.6;0.2;PIF06022022175822;free kick;Free Kicks came into the box
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;1;23;21;13.8;0.2;CRF06022022180404;play;Cross
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;1;24;45;15.1;1.3;TIF06022022180616;play;Shots Inside the Box
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;1;27;0;19.1;4;ATT06022022180908;play;Promising Actions
24;SAMPDORIA-SASSUOLO;SAMPDORIA;2;1;29;30;25;0.2;CRF06022022181044;play;Cross
24;SAMPDORIA-SASSUOLO;SAMPDORIA;2;1;29;43;29;4;ATT06022022181207;play;Promising Actions
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;1;30;50;29.1;10;ATT06022022181432;play;Goal Opportunity
24;SAMPDORIA-SASSUOLO;SAMPDORIA;2;1;31;59;29.2;0.2;CRF06022022181505;play;Cross
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;1;35;58;29.7;0.6;PIF06022022181817;play;Corner
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;1;35;58;33.7;4;PIF06022022181817;free kick;Promising Situations
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;1;37;2;33.9;0.2;PIF1644215718948-31;free kick;Free Kicks came into the box
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;1;38;18;34.1;0.2;PLF06022022182057;play;Cross
24;SAMPDORIA-SASSUOLO;SAMPDORIA;2;1;42;13;33.2;4;PIF06022022182349;free kick;Promising Situations
24;SAMPDORIA-SASSUOLO;SAMPDORIA;2;1;44;48;33.8;0.6;PIF06022022182528;play;Corner
24;SAMPDORIA-SASSUOLO;SAMPDORIA;2;1;44;48;34;0.2;PIF06022022182528;free kick;Free Kicks came into the box
24;SAMPDORIA-SASSUOLO;SAMPDORIA;2;1;44;51;36.1;2.1;TIF06022022182554;free kick;Heades Dot in the Box
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;1;45;19;38.1;4;ATT06022022182830;play;Promising Actions
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;1;45;39;42.1;4;PIF06022022182936;free kick;Promising Situations
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;1;46;57;42.3;0.2;CRF06022022183058;play;Cross
24;SAMPDORIA-SASSUOLO;SAMPDORIA;2;1;49;32;36.3;0.2;PIF06022022183301;free kick;Free Kicks came into the box
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;2;17;43;0.7;TIF06022022184200;play;Shots Outside the Box
24;SAMPDORIA-SASSUOLO;SAMPDORIA;2;2;3;3;36.5;0.2;PLF06022022184327;play;Cross
24;SAMPDORIA-SASSUOLO;SAMPDORIA;2;2;3;4;37.8;1.3;TIF06022022184340;play;Shots Inside the Box
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;3;42;43.7;0.7;TIF06022022184505;play;Shots Outside the Box
24;SAMPDORIA-SASSUOLO;SAMPDORIA;2;2;6;9;38.5;0.7;TIF06022022184651;play;Shots Outside the Box
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;6;55;43.9;0.2;PLF06022022184840;play;Cross
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;10;13;44.5;0.6;PIF06022022185113;play;Corner
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;10;13;44.7;0.2;PIF06022022185113;free kick;Free Kicks came into the box
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;12;4;45.4;0.7;TIF06022022185401;play;Shots Outside the Box
24;SAMPDORIA-SASSUOLO;SAMPDORIA;2;2;15;13;42.5;4;PIF06022022185827;free kick;Promising Situations
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;15;28;45.6;0.2;CRF06022022185909;play;Cross
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;15;32;46.3;0.7;TIF06022022185913;play;Shots Outside the Box
24;SAMPDORIA-SASSUOLO;SAMPDORIA;2;2;17;10;52.5;10;PIF06022022190055;free kick;Goal Opportunity
24;SAMPDORIA-SASSUOLO;SAMPDORIA;3;2;17;10;52.5;0;RTF06022022190136;goal;Goal
